record_id,platform,category,product_id,product_name,listing_description,price_text,price_currency,price_min,price_max,min_order_text,min_order_quantity,min_order_unit,supplier_name,supplier_meta,rating_text,review_text,selling_points,badges_text,is_ad,source_url,image_url,captured_at,search_query,source_language
ali-1600691209388,Alibaba.com,厨房收纳,1600691209388,厨房组织者搁板碳钢刀储物架壁挂式香料架筷子器皿架,厨房组织者搁板碳钢刀储物架壁挂式香料架筷子器皿架；无忧退,US$1.21-1.58,USD,1.21,1.58,最低起订量：50 sets,50,sets,"Guangdong Meisite Daily Necessities Co.,Ltd",16年 / CN,4.3,4.3/5.0 / (234),无忧退,,False,https://www.alibaba.com/product-detail/Kitchen-Organizers-Shelf-Carbon-Steel-Knife_1600691209388.html,https://s.alicdn.com/@sc04/kf/Hbb39602a07ae4bcfbb5451fd6cc66cecZ.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1601690144159,Alibaba.com,厨房收纳,1601690144159,可拉出式可调节锅具收纳架，可扩展厨房橱柜炊具收纳架，带可拆卸分隔板,可拉出式可调节锅具收纳架，可扩展厨房橱柜炊具收纳架，带可拆卸分隔板；无忧退,US$2.80-6.95,USD,2.80,6.95,最低起订量：1 set,1,set,"Chaozhou Huoli Hardware Products Co., Ltd.",1年 / CN,5.0,5.0/5.0 / (9),无忧退,,False,https://www.alibaba.com/product-detail/Pull-Out-Adjustable-Pots-Pans-Organizer_1601690144159.html,https://s.alicdn.com/@sc04/kf/Hb8e045b14e1a451f898ceaf3957b242ag.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1601246227071,Alibaba.com,厨房收纳,1601246227071,水槽下的拉出式双搁板厨房可拆卸储物台面香料架香料收纳器,"水槽下的拉出式双搁板厨房可拆卸储物台面香料架香料收纳器；满 US$2,000 立减 5%；无忧退",US$1.85-2,USD,1.85,2,最低起订量：100 pieces,100,pieces,"Ningbo Hi-Tech Zone Embody Trading Co., Ltd.",13年 / CN,4.8,4.8/5.0 / (38),"满 US$2,000 立减 5% | 无忧退",,False,https://www.alibaba.com/product-detail/Pull-out-Double-Shelf-Kitchen-Under_1601246227071.html,https://s.alicdn.com/@sc04/kf/Hd3321dc4d02043f09bf1d9a0cb30bc3aG.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1601669789047,Alibaba.com,厨房收纳,1601669789047,高品质多层金属厨房储物架旋转式家用置物架带多种功能储物架,高品质多层金属厨房储物架旋转式家用置物架带多种功能储物架；10月04日前到货；无忧退,US$7.12,USD,7.12,7.12,最低起订量：2 pieces,2,pieces,"Ningbo Embody Homeware Co., Ltd.",9年 / CN,4.7,4.7/5.0 / (25),10月04日前到货 | 无忧退,,False,https://www.alibaba.com/product-detail/High-Quality-Multi-Layer-Metal-Kitchen_1601669789047.html,https://s.alicdn.com/@sc04/kf/H6ec929703abd44caba63506d96262f2cG.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1601641148521,Alibaba.com,厨房收纳,1601641148521,多层厨房储物架 - 加厚不锈钢碗碟架，可拆卸托盘，可放置碗盘餐具，台面,多层厨房储物架 - 加厚不锈钢碗碟架，可拆卸托盘，可放置碗盘餐具，台面；无忧退,US$5.60,USD,5.60,5.60,最低起订量：2 pieces,2,pieces,"Zhejiang Chuju Daily Necessities Co., Ltd.",4年 / CN,4.3,4.3/5.0 / (114),无忧退,,False,https://www.alibaba.com/product-detail/Multi-Layer-Kitchen-Storage-Rack-Thickened_1601641148521.html,https://s.alicdn.com/@sc04/kf/H4d4b75afeaaa403093338983ea2f8541l.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1600887535648,Alibaba.com,厨房收纳,1600887535648,厨房可堆叠抽屉套装冰箱收纳箱,厨房可堆叠抽屉套装冰箱收纳箱；复购率 57%,US$1.61-1.91,USD,1.61,1.91,最低起订量：10 pieces,10,pieces,"Haining Sanyu Midou New Material Co., Ltd.",6年 / CN,4.9,4.9/5.0 / (6),复购率 57%,,False,https://www.alibaba.com/product-detail/Stackable-Drawer-Set-Refrigerator-Organizer-Bin_1600887535648.html,https://s.alicdn.com/@sc04/kf/H7c08ec7577e24c0c917be34aaf9eff0ap.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1601748935357,Alibaba.com,厨房收纳,1601748935357,厨房收纳架 铁质可折叠置物架 厨房收纳架,厨房收纳架 铁质可折叠置物架 厨房收纳架；无忧退,US$9.90,USD,9.90,9.90,最低起订量：10 sets,10,sets,Linyi Lanshan District Zunding Hardware Processing Factory,3年 / CN,4.7,4.7/5.0 / (8),无忧退,,False,https://www.alibaba.com/product-detail/Kitchen-Organizer-Shelf-Iron-Foldable-Shelf_1601748935357.html,https://s.alicdn.com/@sc04/kf/H2998d317cfca47bab666bad04902c6d12.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1601435063978,Alibaba.com,厨房收纳,1601435063978,Yoo现代碗碟架节省空间2层碗碟排水器收纳器排水器套装折叠晾衣架排水器餐具排水器,Yoo现代碗碟架节省空间2层碗碟排水器收纳器排水器套装折叠晾衣架排水器餐具排水器；11月02日前到货；无忧退；复购率 23%,US$6,USD,6,6,最低起订量：2 pieces,2,pieces,"Chaozhou Youtuo Hardware Products Co., Ltd.",2年 / CN,4.6,4.6/5.0 / (58),11月02日前到货 | 无忧退 | 复购率 23%,,False,https://www.alibaba.com/product-detail/YOTO-Modern-Dish-Rack-Space-Saving_1601435063978.html,https://s.alicdn.com/@sc04/kf/Hc51693b20f3a4760b7da3814f091e126C.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1601344816173,Alibaba.com,厨房收纳,1601344816173,可调节两层式金属L型滑动柜储物架，适用于厨房浴室，可拉出式水槽下收纳架,可调节两层式金属L型滑动柜储物架，适用于厨房浴室，可拉出式水槽下收纳架；无忧退；复购率 18%,US$8.90-9.90,USD,8.90,9.90,最低起订量：500 sets,500,sets,Jiangmen Hanxi Metal Products Factory (sole Proprietorship),22年 / CN,5.0,5.0/5.0 / (5),无忧退 | 复购率 18%,,False,https://www.alibaba.com/product-detail/Adjustable-2-Tier-Metal-L-Shaped_1601344816173.html,https://s.alicdn.com/@sc04/kf/Hd6c9a78e9ef24f02a7c7c02fd325ff206.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1601106720918,Alibaba.com,厨房收纳,1601106720918,2层家居和厨房配件透明多用途组织储物架，带分隔器的水槽组织器下,2层家居和厨房配件透明多用途组织储物架，带分隔器的水槽组织器下；复购率 17%,US$3.65-3.95,USD,3.65,3.95,最低起订量：2 pieces,2,pieces,"Shenzhen Zhongdaxin Epoxy Plate Co., Ltd.",4年 / CN,4.8,4.8/5.0 / (14),复购率 17%,,False,https://www.alibaba.com/product-detail/2-Tier-Home-and-Kitchen-Accessories_1601106720918.html,https://s.alicdn.com/@sc04/kf/Hd7f68f03d0644c23b002bec125852812q.jpg_300x300.jpg,2026-09-08T05:40:28.569000+00:00,kitchen organizer,zh-CN
ali-1601821493195,Alibaba.com,咖啡器具,1601821493195,实验室真空搅拌夹套式双层玻璃反应锅冷凝器滴漏漏斗10-50L容量硼硅玻璃,实验室真空搅拌夹套式双层玻璃反应锅冷凝器滴漏漏斗10-50L容量硼硅玻璃；1 年质保,"US$2,656.72-4,447.77",USD,2656.72,4447.77,最低起订量：1 set,1,set,"Xi'an Taikang Biotechnology Co., Ltd.",1年 / CN,,,1 年质保,,False,https://www.alibaba.com/product-detail/Laboratory-Vacuum-Stirred-Jacketed-Double-Layer_1601821493195.html,https://s.alicdn.com/@sc04/kf/Hddf3fca56458451494425984aaa9509d0.png_300x300.png,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1601649451593,Alibaba.com,咖啡器具,1601649451593,OraSi Barista 植物基卡布奇诺燕麦咖啡饮料，专业级，0.5升，12罐，保质期360天,OraSi Barista 植物基卡布奇诺燕麦咖啡饮料，专业级，0.5升，12罐，保质期360天,US$1.73,USD,1.73,1.73,"最低起订量：1,404 pieces",1404,pieces,UNIGRA S.P.A.,1年 / IT,,,,,False,https://www.alibaba.com/product-detail/OraSi-Barista-Plant-Based-Cappuccino-Oat_1601649451593.html,https://s.alicdn.com/@sc04/kf/A47c21a52b3954578b58ebd3b872676e84.jpg_300x300.jpg,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1601933502513,Alibaba.com,咖啡器具,1601933502513,便携式迷你咖啡吧胶囊套装单份速溶咖啡杯 D35*37mm,便携式迷你咖啡吧胶囊套装单份速溶咖啡杯 D35*37mm；180 天内底价；无忧退,US$0.04-0.16,USD,0.04,0.16,"最低起订量：1,000 pieces",1000,pieces,"Dongguan Hongzhan Industrial Co., Ltd.",1年 / CN,,,180 天内底价 | 无忧退,,False,https://www.alibaba.com/product-detail/Portable-Mini-Coffee-Bar-Capsule-Set_1601933502513.html,https://s.alicdn.com/@sc04/kf/H72374c47f374422fba8e8106d6c913f4T.png_300x300.png,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1601936920639,Alibaba.com,咖啡器具,1601936920639,BGM.FOX OEM ODM 手动咖啡研磨机 便携式手摇咖啡磨豆机 咖啡店礼品商品定制徽标,BGM.FOX OEM ODM 手动咖啡研磨机 便携式手摇咖啡磨豆机 咖啡店礼品商品定制徽标；无忧退,US$25.85-26.85,USD,25.85,26.85,最低起订量：100 pieces,100,pieces,"Guangzhou Topin Metal Co., Ltd.",10年 / CN,,,无忧退,,False,https://www.alibaba.com/product-detail/BGM-FOX-OEM-ODM-Manual-Coffee_1601936920639.html,https://s.alicdn.com/@sc04/kf/Hcfa0d72be02441249850d26c05861a89K.jpg_300x300.jpg,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1601565647766,Alibaba.com,咖啡器具,1601565647766,研磨2千克至Usb称重自动研磨机放大充电C型迷你重量2千克咖啡研磨机秤,研磨2千克至Usb称重自动研磨机放大充电C型迷你重量2千克咖啡研磨机秤；10月14日前到货,US$13.88,USD,13.88,13.88,最低起订量：24 pieces,24,pieces,Zhongshan White Bird Electronic Ltd.,10年 / CN,4.7,4.7/5.0 / (4),10月14日前到货,认证,False,https://www.alibaba.com/product-detail/Dosing-Smart-Scale-Coffee-For-Brew_1601565647766.html,https://s.alicdn.com/@sc04/kf/H700dac8517274df99a637fc07e1738bdo.jpg_300x300.jpg,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1601564565906,Alibaba.com,咖啡器具,1601564565906,Kingze 可定制电动摩卡壶 300ML 铝制咖啡壶 带欧盟/美国插头 快速加热,"Kingze 可定制电动摩卡壶 300ML 铝制咖啡壶 带欧盟/美国插头 快速加热；满 US$2,000 立减 5%；无忧退；复购率 19%",US$17.65-21.45,USD,17.65,21.45,最低起订量：96 pieces,96,pieces,"Shenzhen Kingze Development Industrial Co., Ltd.",5年 / CN,4.9,4.9/5.0 / (107),"满 US$2,000 立减 5% | 无忧退 | 复购率 19%",,False,https://www.alibaba.com/product-detail/Kingze-Customizable-Electric-Moka-Pot-300ML_1601564565906.html,https://s.alicdn.com/@sc04/kf/H8d36ec2ed9ed47b394a82d21b8ef405c0.png_300x300.png,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1600086017549,Alibaba.com,咖啡器具,1600086017549,专业中国自动商用咖啡机咖啡师浓缩咖啡机出售,专业中国自动商用咖啡机咖啡师浓缩咖啡机出售；复购率 23%,"US$899-1,299",USD,899,1299,最低起订量：1 set,1,set,"Dongyi Yangshan Mechanical Equipment Co., Ltd.",8年 / CN,4.7,4.7/5.0 / (83),复购率 23%,认证,False,https://www.alibaba.com/product-detail/Professional-China-Automatic-Commercial-Coffee-Maker_1600086017549.html,https://s.alicdn.com/@sc04/kf/H08bb1274ffd843f383b43e50cfa5d474h.jpg_300x300.jpg,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1601697739962,Alibaba.com,咖啡器具,1601697739962,热销商用浓缩咖啡机智能棒式不锈钢咖啡机，可通过应用程序控制，支持法式咖啡，适用于酒店和餐厅,热销商用浓缩咖啡机智能棒式不锈钢咖啡机，可通过应用程序控制，支持法式咖啡，适用于酒店和餐厅；无忧退,US$189-449,USD,189,449,最低起订量：10 pieces,10,pieces,"Guangdong Careforcafe Coffee Equipment Co., Ltd,",1年 / CN,,,无忧退,,False,https://www.alibaba.com/product-detail/Hot-Sell-Commercial-Espresso-Coffee-Maker_1601697739962.html,https://s.alicdn.com/@sc04/kf/Hbcecae1e05884ae0b67d967cd6cb48d2d.jpg_300x300.jpg,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1601419199720,Alibaba.com,咖啡器具,1601419199720,格蕾丝冲泡头浓缩咖啡机两组半自动不锈钢机便携式酒店和户外使用,格蕾丝冲泡头浓缩咖啡机两组半自动不锈钢机便携式酒店和户外使用；复购率 27%,"US$1,875-2,875",USD,1875,2875,最低起订量：1 set,1,set,"Guangdong Grace Kitchen Equipment Co., Ltd.",7年 / CN,4.9,4.9/5.0 / (17),复购率 27%,,False,https://www.alibaba.com/product-detail/GRACE-Brewing-Head-Espresso-Coffee-Maker_1601419199720.html,https://s.alicdn.com/@sc04/kf/Hb09b6394a23d428aacb94092812c857an.jpg_300x300.jpg,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1601815307429,Alibaba.com,咖啡器具,1601815307429,传统手冲咖啡机 易于操作 手动咖啡机 实用家用咖啡冲泡器,传统手冲咖啡机 易于操作 手动咖啡机 实用家用咖啡冲泡器；无忧退,US$18,USD,18,18,最低起订量：2 pieces,2,pieces,"Zhongshan Xinyuan Silicone Rubber Manufacture Co., Ltd.",12年 / CN,4.3,4.3/5.0 / (38),无忧退,,False,https://www.alibaba.com/product-detail/Traditional-Hand-Brew-Coffee-Maker-Easy_1601815307429.html,https://s.alicdn.com/@sc04/kf/Hefa63cc6117d4e33b7f4e1d2f94988daO.png_300x300.png,2026-09-08T05:40:32.035000+00:00,coffee brewing equipment,zh-CN
ali-1601645398364,Alibaba.com,文具手账,1601645398364,带徽标的定制笔记本，PU皮革拼接，A7袖珍迷你笔记本，可爱笔记本，记事本，书写本，迷你笔记本。,带徽标的定制笔记本，PU皮革拼接，A7袖珍迷你笔记本，可爱笔记本，记事本，书写本，迷你笔记本。；无忧退；复购率 30%,US$0.63-0.68,USD,0.63,0.68,最低起订量：100 pieces,100,pieces,"Cangnan County Jingda Arts & Crafts Co., Ltd.",3年 / CN,5.0,5.0/5.0 / (5),无忧退 | 复购率 30%,认证,False,https://www.alibaba.com/product-detail/Custom-Notebook-With-Logo-PU-Leather_1601645398364.html,https://s.alicdn.com/@sc04/kf/Hb1b253fe5db543b58e63a614573ba9f8i.png_300x300.png,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1601486518170,Alibaba.com,文具手账,1601486518170,学校文具供应商定制A6笔记本螺旋牛皮纸封面大学笔记本带便签纸笔记本带笔,学校文具供应商定制A6笔记本螺旋牛皮纸封面大学笔记本带便签纸笔记本带笔；无忧退,US$0.55-0.75,USD,0.55,0.75,最低起订量：500 pieces,500,pieces,"Dongguan Shengcai Stationery Co., Ltd.",2年 / CN,4.6,4.6/5.0 / (5),无忧退,,False,https://www.alibaba.com/product-detail/School-Stationery-Supplier-Custom-A6-Notebook_1601486518170.html,https://s.alicdn.com/@sc04/kf/Hd4d2b4b6032e4e1c9f3c4c0ca619b499Z.jpg_300x300.jpg,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1600747245822,Alibaba.com,文具手账,1600747245822,2026年热销学校用品学生用精装笔记本压纹徽标定制PU皮革记事本促销用,"2026年热销学校用品学生用精装笔记本压纹徽标定制PU皮革记事本促销用；满 US$2,000 立减 5%；无忧退；复购率 17%",US$0.60-0.85,USD,0.60,0.85,最低起订量：50 pieces,50,pieces,"Yiwu Shuli Stationery Co., Ltd.",6年 / CN,4.6,4.6/5.0 / (67),"满 US$2,000 立减 5% | 无忧退 | 复购率 17%",,False,https://www.alibaba.com/product-detail/2026-Hot-Sale-School-Supplies-Hardcover_1600747245822.html,https://s.alicdn.com/@sc04/kf/Hbe18e7668b674e5eafbac45922a1d836G.jpg_300x300.jpg,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1601827113657,Alibaba.com,文具手账,1601827113657,Huion Note E X50 8.4 英寸电子笔记本数字记事本智能书写板 PenTech 3.0 用于记笔记、阅读、绘图,"Huion Note E X50 8.4 英寸电子笔记本数字记事本智能书写板 PenTech 3.0 用于记笔记、阅读、绘图；满 US$2,000 立减 5%；无忧退；制造商排行榜第9名",US$315-359,USD,315,359,最低起订量：2 pieces,2,pieces,"Shenzhen Huion Trend Technology Co., Ltd.",1年 / CN,4.6,4.6/5.0 / (12),"满 US$2,000 立减 5% | 无忧退 | 制造商排行榜第9名",,False,https://www.alibaba.com/product-detail/Huion-Note-E-X50-8-4_1601827113657.html,https://s.alicdn.com/@sc04/kf/H479f814441394b889faa5d9f99d83404s.jpg_300x300.jpg,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1601336157910,Alibaba.com,文具手账,1601336157910,印刷厂定制图书印刷服务平装本软封面全彩杂志图书目录,印刷厂定制图书印刷服务平装本软封面全彩杂志图书目录；复购率 25%,US$0.35-1.20,USD,0.35,1.20,最低起订量：300 pieces,300,pieces,"Guangzhou Sese Printing Co., Ltd.",9年 / CN,5.0,5.0/5.0 / (71),复购率 25%,认证,False,https://www.alibaba.com/product-detail/Printing-Factory-Custom-Book-Printing-Service_1601336157910.html,https://s.alicdn.com/@sc04/kf/H0a54f377ca7942a99bb8f397ed332df1a.jpg_300x300.jpg,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1601588142093,Alibaba.com,文具手账,1601588142093,A5皮革日记本，带凹槽压花封面和松紧带封口，可定制内衬书写页笔记本,A5皮革日记本，带凹槽压花封面和松紧带封口，可定制内衬书写页笔记本；无忧退,US$1.30-1.90,USD,1.30,1.90,最低起订量：10 pieces,10,pieces,"Wenzhou Yisan Trade Co., Ltd.",4年 / CN,4.8,4.8/5.0 / (51),无忧退,认证,False,https://www.alibaba.com/product-detail/A5-Leather-Journal-with-Grooved-Embossed_1601588142093.html,https://s.alicdn.com/@sc04/kf/H2a0b9129788c410bb41539df5f82896c3.jpg_300x300.jpg,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1601582893199,Alibaba.com,文具手账,1601582893199,定制徽标螺旋精装笔记本 A5 A4 个性化品牌日记本，适合企业促销礼品和办公文具,"定制徽标螺旋精装笔记本 A5 A4 个性化品牌日记本，适合企业促销礼品和办公文具；满 US$2,000 立减 5%；无忧退；复购率 18%",US$1.20-1.99,USD,1.20,1.99,最低起订量：100 pieces,100,pieces,"Dongguan Stardawn Cultural and Creative Co., Ltd.",3年 / CN,4.9,4.9/5.0 / (74),"满 US$2,000 立减 5% | 无忧退 | 复购率 18%",认证,False,https://www.alibaba.com/product-detail/Custom-Logo-Spiral-Hardcover-Notebook-A5_1601582893199.html,https://s.alicdn.com/@sc04/kf/H087a64b2df5d4c21a9678c432feb7ba12.png_300x300.png,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1601036684208,Alibaba.com,文具手账,1601036684208,批发定制Logo A5笔记本松紧带笔筒Pu笔记本印刷Logo日记记事本PU皮革笔记本,"批发定制Logo A5笔记本松紧带笔筒Pu笔记本印刷Logo日记记事本PU皮革笔记本；满 US$2,000 立减 5%；无忧退；复购率 15%",US$0.37-0.98,USD,0.37,0.98,最低起订量：500 pieces,500,pieces,"Ningbo Wisdom Office Co., Ltd.",11年 / CN,4.7,4.7/5.0 / (118),"满 US$2,000 立减 5% | 无忧退 | 复购率 15%",,False,https://www.alibaba.com/product-detail/Wholesale-Custom-Logo-A5-Notebook-Elastic_1601036684208.html,https://s.alicdn.com/@sc04/kf/H12515d57459c40f0bfb9aeaed8f2facfH.png_300x300.png,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1601803079027,Alibaba.com,文具手账,1601803079027,A5尺寸磁力扣笔记本学生日记本会议办公用品定制徽标,A5尺寸磁力扣笔记本学生日记本会议办公用品定制徽标；无忧退；复购率 24%,US$0.78-1.29,USD,0.78,1.29,最低起订量：50 pieces,50,pieces,"Hangzhou Jiefa Materials Co., Ltd.",18年 / CN,4.9,4.9/5.0 / (44),无忧退 | 复购率 24%,,False,https://www.alibaba.com/product-detail/A5-Size-Magnetic-Buckle-Notebook-Student_1601803079027.html,https://s.alicdn.com/@sc04/kf/H6dc02fd0d99c4e8ebccd7618da0d35b1j.jpg_300x300.jpg,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1601638932911,Alibaba.com,文具手账,1601638932911,荔枝纹图案印花 A5 商务办公笔记本，软质 PU 皮革封面，内页有线装，可定制徽标,荔枝纹图案印花 A5 商务办公笔记本，软质 PU 皮革封面，内页有线装，可定制徽标；复购率 15%,US$1.20-1.60,USD,1.20,1.60,最低起订量：10 pieces,10,pieces,"Pingyang Feifan Stationery Co., Ltd.",3年 / CN,4.7,4.7/5.0 / (120),复购率 15%,认证,False,https://www.alibaba.com/product-detail/Lychee-Grain-Pattern-Printed-A5-Business_1601638932911.html,https://s.alicdn.com/@sc04/kf/H7867d0135f624b16b97612d407e60636s.png_300x300.png,2026-09-08T05:40:49.178000+00:00,notebook stationery,zh-CN
ali-1601760658819,Alibaba.com,旅行用品,1601760658819,大容量化妆包化妆盒洗漱用品收纳袋旅行便携式纯素皮革豪华美容收纳袋化妆包,大容量化妆包化妆盒洗漱用品收纳袋旅行便携式纯素皮革豪华美容收纳袋化妆包；11月02日前到货；无忧退；复购率 20%,US$4.50,USD,4.50,4.50,最低起订量：100 pieces,100,pieces,"Dongguan Pengtour Cases & Bags Co., Ltd.",2年 / CN,4.6,4.6/5.0 / (11),11月02日前到货 | 无忧退 | 复购率 20%,认证,False,https://www.alibaba.com/product-detail/Large-Capacity-Makeup-Bag-Cosmetic-Case_1601760658819.html,https://s.alicdn.com/@sc04/kf/H898891639b694b5aba994a112c2471e4l.jpg_300x300.jpg,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
ali-1601864409893,Alibaba.com,旅行用品,1601864409893,定制压纹徽标 PU 皮革化妆包 褶皱洗漱包 荔枝纹旅行化妆品收纳袋 大量订购,"定制压纹徽标 PU 皮革化妆包 褶皱洗漱包 荔枝纹旅行化妆品收纳袋 大量订购；满 US$2,000 立减 5%；复购率 21%",US$0.70-1.50,USD,0.70,1.50,最低起订量：100 pieces,100,pieces,"Shenzhen Bell Packing Products Co., Ltd.",6年 / CN,4.7,4.7/5.0 / (65),"满 US$2,000 立减 5% | 复购率 21%",,False,https://www.alibaba.com/product-detail/Custom-Emboss-Logo-PU-Leather-Makeup_1601864409893.html,https://s.alicdn.com/@sc04/kf/Hd976823f7e844fb98b9654ea887415eaI.png_300x300.png,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
ali-1601726876111,Alibaba.com,旅行用品,1601726876111,定制徽标小号尼龙蓬松化妆包迷你绗缝化妆包带钥匙扣拉链闭合女士旅行洗漱用品包,"定制徽标小号尼龙蓬松化妆包迷你绗缝化妆包带钥匙扣拉链闭合女士旅行洗漱用品包；满 US$2,000 立减 5%；无忧退；复购率 21%",US$1.38-2.18,USD,1.38,2.18,最低起订量：1 piece,1,piece,"Jiangshan Yunhao Luggage Co., Ltd.",2年 / CN,4.8,4.8/5.0 / (4),"满 US$2,000 立减 5% | 无忧退 | 复购率 21%",认证,False,https://www.alibaba.com/product-detail/Custom-Logo-Small-Nylon-Puffy-Cosmetic_1601726876111.html,https://s.alicdn.com/@sc04/kf/H1e0f70c597594fb2b031161a4f5a2e70u.png_300x300.png,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
ali-1601199894546,Alibaba.com,旅行用品,1601199894546,旅行用品化妆包收纳袋洗漱用品化妆品化妆包便携式洗漱包旅行包可定制logo,"旅行用品化妆包收纳袋洗漱用品化妆品化妆包便携式洗漱包旅行包可定制logo；满 US$2,000 立减 5%；无忧退；复购率 16%",US$0.99-1.50,USD,0.99,1.50,最低起订量：20 pieces,20,pieces,"Jiangxi Naguan Household Products Co., Ltd.",5年 / CN,4.2,4.2/5.0 / (39),"满 US$2,000 立减 5% | 无忧退 | 复购率 16%",,False,https://www.alibaba.com/product-detail/Travel-Accessories-Makeup-Bag-Organizer-Toiletries_1601199894546.html,https://s.alicdn.com/@sc04/kf/He5e9af40c9cc4754b72bf0be6a855569h.jpg_300x300.jpg,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
ali-1601540329614,Alibaba.com,旅行用品,1601540329614,Keymay Stock S M L XL褶边袋方格袋可爱洗漱包收纳包女士旅行褶边格子化妆包,Keymay Stock S M L XL褶边袋方格袋可爱洗漱包收纳包女士旅行褶边格子化妆包；180 天内底价；9月25日前到货；退款保证；复购率 39%,US$4.50-6.90,USD,4.50,6.90,最低起订量：2 bags,2,bags,"Keymay Bag Co., Ltd.",16年 / CN,4.7,4.7/5.0 / (114),180 天内底价 | 9月25日前到货 | 退款保证 | 复购率 39%,,False,https://www.alibaba.com/product-detail/Keymay-Stock-S-M-L-XL_1601540329614.html,https://s.alicdn.com/@sc04/kf/He43a008520574842b0e1e63801fdabf69.jpg_300x300.jpg,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
ali-1601669235940,Alibaba.com,旅行用品,1601669235940,OEM个性化大容量软绒化妆包定制徽标刺绣化妆收纳袋低起订量旅行袋批发,"OEM个性化大容量软绒化妆包定制徽标刺绣化妆收纳袋低起订量旅行袋批发；满 US$2,000 立减 5%；无忧退；复购率 22%",US$2.99-4.19,USD,2.99,4.19,最低起订量：200 pieces,200,pieces,"Yiwu Toros Accessories Co., Ltd.",14年 / CN,4.5,4.5/5.0 / (17),"满 US$2,000 立减 5% | 无忧退 | 复购率 22%",,False,https://www.alibaba.com/product-detail/OEM-Personalized-Large-Capacity-Soft-Velvet_1601669235940.html,https://s.alicdn.com/@sc04/kf/H0618d34273fe462995815ba651e451a48.png_300x300.png,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
ali-1601536859387,Alibaba.com,旅行用品,1601536859387,硅胶刷子袋化妆旅行包防水柔软定制化妆包旅行洗漱用品收纳袋,硅胶刷子袋化妆旅行包防水柔软定制化妆包旅行洗漱用品收纳袋；无忧退；复购率 16%,US$0.99-1.15,USD,0.99,1.15,最低起订量：500 pieces,500,pieces,"Dongguan Yuankang Silicon Metal Products Co., Ltd.",12年 / CN,4.7,4.7/5.0 / (10),无忧退 | 复购率 16%,,False,https://www.alibaba.com/product-detail/Silicone-Brush-Bag-Makeup-Travel-Bag_1601536859387.html,https://s.alicdn.com/@sc04/kf/H3b42f367136749868d2dfe922f1f3801c.jpg_300x300.jpg,2026-09-08T05:40:53.825000+00:00,travel accessories,zh-CN
